transaction_id,account_id,merchant_id,amount,transaction_date,transaction_time
3855,28,39,23203.4,2021-04-07,22:15:13
3856,48,11,1434.6,2019-03-26,02:41:57
3857,49,24,41766.54,2020-12-09,07:50:20
3858,109,41,43868.49,2024-07-20,23:46:41
3859,2,48,45572.27,2023-08-09,16:08:17
3860,26,36,42983.64,2023-02-07,04:16:12
3861,160,27,20289.06,2023-01-29,03:48:42
3862,185,28,39082.82,2023-02-09,15:18:59
3863,114,50,29029.12,2016-12-23,20:26:20
3864,63,14,34851.45,2023-02-02,09:56:57
3865,20,33,35851.61,2024-06-20,22:17:45
3866,193,7,16936.09,2023-11-04,23:16:40
3867,197,48,12617.53,2019-12-26,13:30:12
3868,130,3,2399.52,2024-03-29,14:00:12
3869,28,9,17569.83,2024-05-29,00:39:46
3870,35,14,2304.38,2010-04-01,22:53:53
3871,177,15,19917.14,2024-06-03,07:29:33
3872,173,41,43041.95,2023-07-22,22:51:43
3873,36,31,18151.36,2023-05-17,11:35:51
3874,198,39,46208.34,2023-01-07,00:15:18
3875,3,49,10856.84,2019-02-10,04:13:40
3876,167,27,6200.12,2014-07-25,22:29:37
3877,107,29,15367.02,2019-11-18,15:59:32
3878,159,9,42319.15,2014-02-15,04:57:41
3879,120,15,23680.36,2016-02-29,08:08:10
3880,129,37,6474.73,2024-06-03,06:16:50
3881,113,16,18481.34,2009-04-29,14:35:26
3882,87,5,32297.51,2016-10-09,04:11:26
3883,149,42,44315.25,2023-08-28,07:17:52
3884,157,39,38288.34,2015-06-08,19:52:23
3885,12,19,46474.22,2024-01-20,23:23:36
3886,45,18,9981.23,2022-07-07,13:17:48
3887,193,50,12259.71,2023-09-24,05:05:20
3888,100,22,38422.29,2023-10-17,06:14:33
3889,99,13,11705.33,2022-01-26,22:48:34
3890,21,30,48318.24,2011-11-17,14:31:08
3891,19,9,29023.71,2006-09-24,11:03:40
3892,65,24,39888.76,2011-06-13,22:30:59
3893,38,33,11077.58,2013-12-31,04:34:01
3894,134,9,1180.97,2016-01-02,19:05:41
3895,189,26,4919.57,2024-06-16,12:00:11
3896,186,18,26964.45,2021-07-05,15:03:35
3897,120,43,5929.47,2018-11-28,12:23:06
3898,26,34,3658.01,2021-09-10,21:37:30
3899,107,16,27939.27,2017-01-06,01:51:46
3900,57,48,29480.38,2019-04-14,20:53:17
3901,27,29,4312.98,2019-08-22,14:40:47
3902,67,19,7724.38,2012-08-03,00:45:30
3903,11,40,21457.15,2005-11-09,07:52:56
3904,118,9,42748.56,2021-02-27,06:17:41
3905,9,50,45216.52,2023-12-08,13:20:32
3906,166,34,23412.58,2019-06-24,14:27:48
3907,70,35,26013.9,2023-08-09,00:13:35
3908,132,9,43505.74,2020-10-22,17:40:41
3909,40,31,46733.65,2023-02-15,17:58:56
3910,16,14,48295.76,2017-12-15,09:06:35
3911,78,16,1602.15,2024-03-17,14:15:30
3912,38,1,28551.68,2019-10-28,13:13:25
3913,35,18,45843.49,2024-05-16,23:33:03
3914,125,6,2752.29,2014-01-14,06:34:12
3915,186,41,2523.75,2020-09-07,08:21:41
3916,49,2,23951.78,2017-04-22,19:11:19
3917,156,24,4326.53,2023-01-09,22:45:34
3918,170,26,21782.48,2024-05-25,11:21:12
3919,181,48,40351.73,2021-05-19,02:40:28
3920,88,16,20928.96,2009-11-23,12:59:14
3921,121,40,45865.92,2021-09-28,23:06:28
3922,97,28,13066.19,2024-04-15,07:02:43
3923,25,34,42662.71,2023-07-06,13:36:34
3924,159,14,20525.99,2022-12-04,09:50:12
3925,27,12,33402.33,2020-07-13,12:07:29
3926,20,40,35299.0,2023-12-10,06:11:08
3927,145,38,18712.69,2022-03-07,23:40:08
3928,119,10,32054.15,2019-06-27,04:46:12
3929,26,35,36438.32,2021-03-19,16:40:01
3930,55,45,18997.04,2006-08-05,09:12:09
3931,179,31,42221.05,2014-05-21,07:47:50
3932,82,43,40908.74,2017-06-12,16:00:07
3933,93,29,3099.33,2024-06-19,20:16:14
3934,189,49,23915.98,2023-03-05,19:37:55
3935,31,22,2796.62,2018-02-20,22:11:03
3936,111,31,36171.8,2015-10-30,16:19:05
3937,1,28,23218.89,2024-05-08,13:04:34
3938,11,46,48358.93,2013-11-12,15:54:46
3939,103,44,24005.82,2024-07-24,08:20:21
3940,124,21,40163.78,2013-05-17,09:43:28
3941,190,1,45868.52,2023-11-21,11:14:48
3942,146,19,4522.17,2024-03-12,13:23:03
3943,99,21,19532.21,2018-08-25,03:24:36
3944,14,3,11346.5,2014-12-27,11:46:43
3945,10,25,33525.46,2023-02-02,15:03:38
3946,133,25,9017.68,2024-04-14,09:47:31
3947,38,14,22093.91,2021-12-10,22:09:29
3948,173,37,14722.23,2017-07-10,00:00:30
3949,160,23,39693.23,2021-02-24,05:12:58
3950,78,31,41956.39,2024-02-26,17:08:53
3951,19,10,5036.72,2011-06-14,08:54:15
3952,2,9,12540.48,2023-10-01,23:22:20
3953,97,50,13881.24,2024-05-24,08:10:34
3954,143,40,43892.22,2008-02-11,23:00:53
3955,170,29,48571.06,2024-03-22,20:10:19
3956,66,29,20080.41,2017-04-22,03:07:01
3957,12,39,7107.45,2019-11-09,08:38:16
3958,34,12,37245.12,2016-10-13,19:55:32
3959,130,11,20201.84,2017-11-25,12:02:46
3960,176,3,24123.42,2024-03-13,23:47:43
3961,47,8,24545.91,2023-01-10,21:37:29
3962,172,17,48365.61,2015-08-18,12:50:55
3963,92,37,12627.49,2022-11-03,14:00:39
3964,183,41,16681.17,2022-08-25,16:09:24
3965,192,43,6627.12,2021-03-25,09:18:23
3966,28,9,22031.38,2021-01-28,15:11:07
3967,79,36,19028.92,2024-05-14,10:17:22
3968,96,38,2418.58,2017-06-06,00:51:05
3969,28,1,24104.06,2023-03-05,20:42:31
3970,65,37,17061.23,2015-06-23,15:10:06
3971,145,12,20333.69,2024-02-16,05:29:42
3972,186,17,22884.84,2021-05-11,14:10:11
3973,183,26,45713.62,2021-08-02,00:18:47
3974,107,36,30284.23,2022-10-10,04:03:51
3975,136,49,17742.24,2023-10-23,21:41:26
3976,57,29,14649.63,2021-11-28,04:44:01
3977,126,24,44270.78,2011-06-18,14:11:47
3978,196,19,30300.14,2014-06-01,12:50:52
3979,34,27,44159.82,2019-09-05,08:31:51
3980,44,38,48845.76,2009-10-11,04:12:18
3981,128,34,18883.58,2024-02-14,13:25:27
3982,91,44,8548.21,2018-12-18,09:06:36
3983,181,46,37682.95,2019-12-09,12:01:48
3984,35,16,122.73,2011-02-15,09:41:30
3985,195,49,15377.96,2023-04-21,15:22:27
3986,103,46,22084.44,2024-07-07,11:49:25
3987,182,45,30173.23,2019-03-15,01:48:43
3988,78,3,14107.31,2023-10-15,05:48:58
3989,197,32,16489.2,2021-08-11,09:34:23
3990,76,32,15938.1,2014-10-13,12:07:50
3991,80,39,11685.93,2024-08-13,00:16:50
3992,91,33,15601.56,2021-07-24,00:50:21
3993,44,30,16336.16,2017-03-11,17:17:26
3994,83,46,8652.25,2023-10-05,10:27:44
3995,130,19,6647.8,2023-01-05,06:24:35
3996,97,4,16987.76,2023-07-20,16:55:34
3997,14,37,10152.3,2018-06-04,16:09:38
3998,200,11,17635.34,2023-11-29,03:32:04
3999,193,24,12184.72,2024-02-19,09:25:30
4000,156,38,45108.53,2024-05-28,07:58:32
4001,196,19,23349.53,2018-10-23,06:35:50
4002,188,32,49971.84,2019-02-05,21:34:20
4003,162,18,1112.32,2022-12-29,21:38:56
4004,198,43,15877.02,2024-06-11,01:33:14
4005,27,46,25248.92,2024-03-09,07:34:27
4006,17,17,14203.89,2020-03-11,12:52:47
4007,89,35,16073.46,2015-03-15,07:44:34
4008,128,50,34727.23,2009-02-02,04:16:58
4009,47,24,45156.2,2010-03-29,07:53:59
4010,40,10,34453.78,2022-04-06,01:22:36
4011,110,10,4180.56,2023-01-30,19:56:55
4012,139,25,9414.83,2022-03-27,06:13:09
4013,79,13,25698.96,2023-11-24,05:06:52
4014,36,20,26868.4,2020-07-16,02:58:38
4015,131,44,18828.32,2008-05-25,18:07:32
4016,69,18,18480.6,2008-10-24,08:41:13
4017,109,10,45663.86,2023-09-27,11:42:40
4018,109,17,49732.07,2023-02-23,05:30:29
4019,16,29,26166.64,2020-04-14,07:14:01
4020,142,25,8254.9,2024-01-18,21:25:45
4021,60,24,116.42,2024-01-05,05:34:07
4022,161,25,7180.29,2021-11-13,08:43:04
4023,124,50,26750.71,2024-08-21,15:50:47
4024,67,4,1947.79,2022-10-08,23:29:22
4025,32,21,38658.78,2024-06-25,09:59:37
4026,16,31,16399.47,2017-09-18,04:51:33
4027,63,40,42529.69,2010-12-29,16:26:43
4028,161,37,20373.06,2023-02-01,21:01:00
4029,190,31,49924.82,2024-04-28,16:31:49
4030,61,6,33604.22,2014-03-30,11:24:54
4031,130,22,807.33,2016-03-13,03:01:42
4032,108,10,26359.53,2019-03-29,16:22:06
4033,132,27,36401.57,2015-10-10,06:37:02
4034,176,13,31475.95,2022-07-08,21:17:10
4035,198,22,2610.55,2023-11-04,03:40:46
4036,38,5,19829.16,2020-01-17,05:07:41
4037,131,49,36708.7,2022-06-12,14:31:33
4038,19,19,34202.28,2006-12-09,12:18:56
4039,78,40,2874.89,2023-08-27,08:45:26
4040,24,35,39595.56,2019-10-17,20:07:41
4041,68,50,17275.3,2007-02-25,17:54:13
4042,129,21,6657.54,2023-06-26,22:45:13
4043,40,7,13469.9,2023-09-17,12:46:31
4044,166,30,48952.17,2019-01-29,08:47:38
4045,188,20,18740.65,2017-09-23,03:31:43
4046,100,1,21046.1,2021-01-04,00:51:59
4047,140,14,41946.73,2018-06-11,08:16:09
4048,195,45,21778.6,2023-01-17,08:19:00
4049,141,35,37765.7,2023-05-27,00:17:38
4050,179,37,20172.35,2012-11-28,12:36:06
4051,171,41,25759.27,2018-12-29,21:42:03
4052,41,20,30239.36,2024-04-26,00:56:42
4053,15,28,14279.85,2024-05-26,21:12:08
4054,30,36,1861.04,2024-08-16,01:01:36
4055,161,48,38800.9,2016-12-23,22:09:53
4056,71,13,49975.44,2023-12-14,01:13:49
4057,138,35,36311.68,2024-04-10,11:02:42
4058,115,23,19934.21,2016-09-19,07:06:17
4059,31,39,29560.81,2015-09-10,11:27:33
4060,28,17,45003.47,2023-05-10,04:56:02
4061,175,41,17065.49,2021-07-31,14:27:30
4062,106,39,27247.03,2022-02-12,20:16:27
4063,6,44,7720.29,2010-05-20,18:05:08
4064,148,43,8121.29,2023-12-19,22:46:20
4065,82,38,28851.32,2014-01-11,20:36:00
4066,11,19,33151.43,2010-04-18,10:38:31
4067,118,45,30124.99,2018-12-27,02:15:34
4068,88,9,33949.12,2009-05-31,21:40:32
4069,197,23,36147.32,2021-11-03,22:33:41
4070,187,7,4125.89,2022-12-01,11:58:51
4071,46,11,45579.63,2017-08-02,12:43:12
4072,71,3,18722.53,2024-04-25,14:02:28
4073,188,11,37150.27,2019-07-21,17:59:37
4074,160,39,44791.87,2022-06-25,19:50:21
4075,159,11,10457.27,2022-02-05,01:46:26
4076,48,39,20455.74,2018-09-17,05:48:57
4077,3,12,24800.52,2021-11-25,01:02:45
4078,86,1,14408.65,2023-11-02,17:34:55
4079,28,47,23877.67,2021-04-11,09:23:29
4080,80,14,17758.19,2021-05-12,21:52:15
4081,154,44,45203.47,2022-12-20,03:04:40
4082,51,18,17049.53,2022-05-23,09:45:10
4083,186,30,16763.39,2017-11-03,08:24:29
4084,95,7,42752.94,2024-02-12,08:40:21
4085,136,38,45625.51,2022-11-08,04:19:31
4086,153,48,17187.39,2022-08-25,09:07:06
4087,92,17,12894.44,2018-12-01,05:00:40
4088,26,37,9155.09,2024-01-11,13:16:01
4089,116,46,12559.72,2017-12-12,13:39:54
4090,118,28,45705.06,2007-03-28,03:48:34
4091,13,48,9659.05,2022-08-21,21:34:01
4092,136,3,34557.06,2018-02-03,14:24:05
4093,66,47,1193.67,2023-05-31,04:01:17
4094,179,12,41179.1,2022-07-15,18:01:12
4095,145,34,3238.08,2022-08-08,18:54:41
4096,27,7,47653.85,2016-01-06,12:17:11
4097,199,49,27341.34,2024-06-07,19:14:47
4098,72,17,26678.93,2021-04-03,14:55:26
4099,56,50,21185.45,2024-03-01,15:20:53
4100,179,5,28837.43,2012-08-09,12:31:32
4101,106,27,21326.26,2023-03-01,20:10:04
4102,117,5,15344.17,2019-04-19,11:49:15
4103,30,14,568.4,2024-08-16,10:19:08
4104,121,19,46938.69,2005-12-09,06:57:35
4105,180,35,25464.23,2008-05-29,22:46:18
4106,142,42,23076.18,2023-12-29,08:24:17
4107,18,22,10789.3,2007-05-01,10:35:04
4108,39,27,43196.54,2012-03-04,15:36:31
4109,190,39,22744.2,2024-03-30,09:17:35
4110,13,37,11829.27,2019-11-01,14:15:42
4111,4,47,11185.03,2016-10-21,20:46:59
4112,20,12,44820.42,2023-11-24,02:48:37
4113,97,44,4164.06,2022-04-04,08:20:06
4114,142,27,32944.02,2021-04-25,01:59:53
4115,193,24,22438.64,2023-12-13,04:40:55
4116,31,42,2467.98,2016-08-26,18:24:44
4117,177,50,27629.72,2024-05-31,13:23:18
4118,199,1,45418.25,2024-08-12,14:44:08
4119,84,20,12655.66,2024-01-28,02:29:24
4120,126,38,43510.4,2022-12-05,09:37:29
4121,90,41,14952.93,2022-05-19,14:08:19
4122,189,18,18655.07,2024-03-30,07:36:54
4123,4,10,35260.85,2016-12-04,09:33:31
4124,150,3,35329.53,2019-03-04,15:07:29
4125,46,2,45223.27,2020-03-01,01:08:46
4126,40,12,15451.0,2019-02-17,22:40:33
4127,62,40,18590.5,2024-01-20,16:32:36
4128,195,9,4831.54,2023-10-28,13:44:59
4129,195,3,5873.14,2023-10-18,12:13:33
4130,18,34,22042.02,2007-12-15,20:37:52
4131,188,43,19175.01,2022-02-13,02:36:14
4132,198,48,11307.13,2023-08-03,10:17:07
4133,79,46,43682.71,2024-04-01,20:38:29
4134,35,5,45718.23,2009-12-29,20:51:25
4135,36,31,2531.39,2018-09-28,06:33:58
4136,22,21,10371.04,2022-07-14,02:55:29
4137,61,5,36607.56,2016-09-24,15:15:20
4138,121,41,40554.45,2017-09-27,22:37:21
4139,135,42,1645.17,2020-04-19,04:11:34
4140,75,50,374.37,2024-04-25,09:00:59
4141,36,45,19847.2,2018-02-05,18:08:42
4142,7,2,46033.14,2017-03-20,11:04:45
4143,141,43,18090.17,2023-04-27,21:25:39
4144,145,21,29672.29,2018-11-04,17:57:44
4145,55,39,11013.24,2007-12-01,07:56:22
4146,49,9,24093.28,2022-12-09,06:05:31
4147,104,13,20241.36,2020-02-04,03:22:38
4148,67,42,14065.69,2023-11-13,05:29:26
4149,169,31,2531.92,2022-05-31,01:12:18
4150,86,15,29347.33,2021-06-30,03:53:06
4151,34,22,32080.21,2023-03-28,05:55:42
4152,89,14,40146.86,2014-09-27,01:09:34
4153,172,12,9560.1,2019-08-30,01:50:24
4154,51,28,39863.45,2023-09-11,08:20:44
4155,133,35,921.44,2024-07-17,14:15:12
4156,34,34,29417.32,2023-10-23,00:08:28
4157,154,20,16685.5,2020-04-04,00:57:44
4158,90,15,30425.18,2022-08-05,19:57:29
4159,69,8,1973.82,2016-09-03,07:57:48
4160,183,12,5474.79,2019-03-14,19:48:24
4161,46,49,33658.97,2014-01-06,22:12:12
4162,148,20,27060.14,2022-07-26,22:46:59
4163,174,3,34520.94,2016-01-23,22:34:12
4164,90,38,9932.02,2020-05-18,13:10:33
4165,186,12,15584.27,2021-03-30,15:40:48
4166,45,50,38287.01,2022-01-25,16:03:37
4167,96,1,39204.08,2024-07-03,07:33:02
4168,71,44,5596.67,2024-04-03,12:04:04
4169,10,35,8935.67,2021-06-16,16:05:58
4170,60,31,27964.65,2023-05-23,00:54:50
4171,84,7,26994.53,2022-03-24,19:46:17
4172,168,10,48658.73,2022-12-16,00:38:17
4173,11,2,34235.14,2022-09-26,21:27:46
4174,77,45,30872.75,2014-12-08,19:32:09
4175,188,48,48108.66,2017-11-05,14:48:59
4176,94,35,45124.56,2022-03-15,18:31:39
4177,126,33,42469.87,2022-01-18,02:59:34
4178,52,41,40224.13,2023-06-19,15:33:17
4179,146,32,20976.06,2023-06-16,12:02:22
4180,186,12,44573.21,2023-11-02,01:04:10
4181,189,33,47290.47,2021-10-07,20:01:29
4182,80,23,31574.61,2022-10-21,14:26:40
4183,178,9,18479.32,2024-07-10,18:02:10
4184,36,9,5666.34,2019-06-11,16:53:17
4185,111,5,46261.41,2017-09-23,01:25:40
4186,22,13,44726.48,2023-04-25,15:29:29
4187,166,46,49151.09,2016-03-28,17:23:51
4188,95,43,930.37,2024-07-12,19:10:45
4189,28,37,13921.47,2020-09-29,13:13:20
4190,90,22,17636.67,2024-03-06,14:17:39
4191,33,21,40854.6,2022-06-05,21:44:29
4192,17,6,18876.09,2022-08-13,05:45:29
4193,68,20,41720.36,2009-06-04,02:33:28
4194,90,40,35164.36,2021-10-11,07:42:42
4195,71,27,38479.54,2023-08-04,06:29:48
4196,123,23,14964.03,2017-06-04,20:44:48
4197,22,26,30526.81,2023-05-07,03:50:53
4198,56,4,9920.51,2023-11-17,09:08:39
4199,173,4,5706.55,2020-04-10,02:49:15
4200,39,15,47720.07,2018-11-18,23:35:08
4201,144,26,45103.92,2017-11-12,07:53:40
4202,141,4,5191.34,2016-12-23,09:42:12
4203,161,26,44992.62,2022-04-17,15:56:52
4204,26,42,5810.75,2015-06-15,08:14:56
4205,167,16,3762.82,2016-09-10,18:25:40
4206,114,22,13568.02,2024-08-11,16:50:53
4207,161,14,46815.03,2021-08-15,16:04:59
4208,102,28,11294.93,2023-11-08,18:38:30
4209,106,8,42383.1,2023-08-27,00:02:34
4210,43,36,43647.41,2022-01-19,11:37:34
4211,183,39,10366.58,2017-08-15,11:47:44
4212,134,5,13671.41,2016-08-05,10:57:15
4213,20,45,10670.16,2024-06-09,08:06:31
4214,22,35,33475.65,2022-12-12,18:15:40
4215,88,31,47007.93,2013-07-01,08:43:27
4216,3,32,15079.25,2021-12-25,04:40:55
4217,130,10,6176.82,2010-07-01,09:18:44
4218,172,50,47254.14,2017-06-06,23:24:12
4219,103,2,34457.38,2024-07-04,07:47:57
4220,127,8,21238.91,2024-05-22,10:50:39
4221,32,10,4756.84,2024-08-15,11:19:15
4222,51,43,10953.17,2022-08-14,03:14:09
4223,175,40,33419.6,2024-05-19,17:59:29
4224,148,45,30406.46,2021-11-20,08:45:22
4225,106,5,39691.49,2021-08-21,08:28:16
4226,83,8,30661.75,2023-12-06,10:11:52
4227,196,9,17491.55,2023-05-29,02:52:12
4228,63,41,30647.39,2016-05-31,14:35:42
4229,155,22,47294.42,2016-11-03,10:54:35
4230,124,20,38247.52,2020-11-21,20:45:26
4231,76,37,40652.25,2012-08-14,01:47:24
4232,166,24,38825.61,2013-04-11,01:53:40
4233,122,6,17109.91,2010-01-26,03:29:30
4234,83,28,37723.47,2024-02-25,01:55:49
4235,35,9,48738.71,2020-08-11,22:31:36
4236,99,36,31190.5,2021-02-07,00:31:31
4237,116,12,34453.96,2024-06-15,16:51:18
4238,185,29,13461.21,2022-10-08,12:11:51
4239,198,32,8830.28,2022-02-22,08:15:52
4240,158,19,13790.54,2021-06-12,13:13:31
4241,36,38,19910.17,2016-10-21,17:00:00
4242,122,23,19579.47,2022-02-28,14:24:50
4243,36,40,2942.17,2019-07-30,05:45:48
4244,175,36,15841.64,2020-11-27,23:47:31
4245,92,18,4326.02,2024-06-24,15:58:38
4246,81,41,22347.01,2014-11-29,23:48:26
4247,126,14,49096.77,2024-04-14,04:31:15
4248,162,3,49395.35,2021-03-30,11:49:23
4249,142,17,2984.25,2024-07-29,15:36:58
4250,75,47,9791.18,2022-10-22,23:35:07
4251,173,11,44179.51,2017-03-30,14:54:26
4252,138,11,32014.03,2024-08-07,03:53:15
4253,52,26,253.65,2023-09-10,18:46:05
4254,100,21,39808.66,2021-02-05,00:29:53
4255,196,28,16028.97,2020-11-15,08:54:02
4256,1,29,24673.38,2024-03-24,12:08:04
4257,46,21,38558.62,2021-05-05,20:19:32
4258,137,42,6750.92,2021-07-20,06:10:33
4259,176,17,9324.31,2021-06-25,00:41:57
4260,162,29,25417.08,2024-08-09,18:42:36
4261,115,36,15205.06,2023-01-02,16:36:35
4262,167,1,9439.8,2021-06-21,06:20:35
4263,49,3,16637.69,2016-08-25,13:29:46
4264,76,3,34248.41,2015-01-09,13:48:08
4265,21,35,21797.59,2014-07-07,17:37:53
4266,183,14,27898.96,2023-09-09,00:09:20
4267,195,45,33301.42,2022-08-13,07:59:58
4268,123,21,37366.16,2022-11-27,12:43:05
4269,27,5,18676.34,2011-09-20,07:25:38
4270,165,49,20991.93,2023-05-30,01:30:19
4271,23,47,30107.79,2022-06-07,08:33:29
4272,166,34,3471.66,2011-09-01,07:56:52
4273,51,8,11297.66,2021-04-25,05:26:18
4274,34,20,10068.78,2017-11-23,16:56:11
4275,17,22,16335.63,2024-02-26,17:19:14
4276,163,43,46850.73,2017-09-10,18:00:26
4277,74,22,30441.99,2016-03-26,19:05:30
4278,41,38,49967.24,2024-05-27,17:38:49
4279,100,17,25521.53,2022-03-13,06:49:31
4280,184,40,14437.84,2023-09-02,15:38:43
4281,115,11,31529.95,2015-11-08,21:17:35
4282,2,23,44387.49,2023-11-04,03:18:51
4283,187,43,24577.76,2023-04-24,06:46:59
4284,132,12,25953.8,2017-04-01,06:26:25
4285,87,40,35363.58,2013-05-13,07:03:31
4286,6,11,41500.75,2016-08-24,23:04:16
4287,80,11,14682.48,2023-06-08,15:17:38
4288,100,22,41262.98,2021-10-05,23:11:05
4289,190,29,40176.34,2023-10-29,21:41:00
4290,164,47,12579.46,2017-06-22,21:59:58
4291,112,28,17074.83,2022-06-22,10:55:45
4292,133,23,45245.09,2024-07-27,22:37:27
4293,43,4,37656.21,2021-01-26,06:20:56
4294,188,4,29189.52,2022-08-29,02:26:40
4295,9,10,4557.56,2023-10-03,23:58:35
4296,138,31,43923.02,2024-03-24,04:39:08
4297,120,28,38710.25,2021-10-05,00:55:08
4298,63,18,717.1,2016-08-01,06:08:48
4299,68,6,5527.27,2015-07-24,01:39:05
4300,44,35,34485.79,2010-03-05,22:19:09
4301,27,39,45155.18,2010-05-13,15:46:49
4302,151,24,22866.27,2017-07-06,08:02:14
4303,180,3,33214.88,2022-10-09,07:45:15
4304,128,47,36404.46,2023-06-03,15:59:28
4305,170,38,13904.66,2023-06-16,20:10:22
4306,190,4,26613.83,2024-05-02,05:41:42
4307,26,18,37786.56,2020-02-10,09:17:39
4308,154,16,4541.23,2021-10-24,00:45:41
4309,89,41,6995.1,2019-04-25,16:17:35
4310,126,34,17689.69,2008-12-31,10:37:02
4311,92,7,14092.0,2018-08-10,17:35:47
4312,130,10,12743.24,2020-02-03,21:26:58
4313,93,24,47334.91,2024-01-30,01:51:21
4314,169,30,35327.52,2022-03-27,19:14:05
4315,169,23,26257.14,2023-03-26,21:29:30
4316,166,21,28613.81,2010-03-19,14:50:05
4317,44,43,13636.87,2014-02-25,19:43:10
4318,12,24,35408.67,2017-05-27,09:54:54
4319,22,2,25729.04,2022-05-08,02:32:46
4320,111,50,12482.71,2016-03-30,22:30:41
4321,195,19,33005.4,2022-12-08,19:43:14
4322,39,3,3786.06,2021-02-14,06:06:34
4323,126,40,6647.4,2024-05-01,11:18:25
4324,28,3,48120.72,2022-10-02,08:08:49
4325,33,15,13356.92,2023-06-14,12:24:55
4326,50,32,21001.76,2020-06-18,12:25:06
4327,93,1,41689.0,2021-09-25,06:11:59
4328,171,49,34553.23,2017-07-16,07:04:16
4329,29,35,47574.71,2018-10-05,02:19:37
4330,97,13,49697.45,2023-05-03,11:15:16
4331,81,10,27135.8,2024-02-02,20:56:22
4332,112,24,15098.17,2022-09-10,17:16:24
4333,6,38,38652.03,2010-10-06,09:32:19
4334,39,3,32613.92,2010-12-20,05:56:36
4335,146,18,9685.63,2024-05-24,04:55:41
4336,5,20,14817.85,2023-02-20,05:57:35
4337,39,20,1868.55,2023-09-30,13:32:38
4338,72,49,20496.38,2015-10-21,21:52:01
4339,187,12,49652.24,2021-06-30,02:02:56
4340,144,22,44317.23,2018-03-22,09:14:46
4341,154,39,10139.12,2023-05-26,04:54:51
4342,108,35,17271.76,2020-04-28,01:25:16
4343,141,34,9564.84,2021-09-19,10:05:53
4344,60,13,28806.21,2023-05-21,17:16:29
4345,100,7,28555.0,2021-04-15,07:49:47
4346,106,15,224.94,2023-10-11,07:18:06
4347,139,7,2322.6,2015-07-31,08:14:02
4348,132,48,30527.36,2022-08-23,13:11:15
4349,153,19,35088.73,2024-05-14,09:49:07
4350,29,20,2351.04,2015-02-17,04:56:32
4351,56,42,29117.86,2022-12-11,21:17:23
4352,87,6,13806.07,2023-06-23,18:07:21
4353,111,5,39014.63,2022-10-02,10:56:02
4354,99,48,11451.69,2017-01-15,22:50:24
4355,141,27,10473.26,2016-07-29,02:27:09
4356,22,4,17338.49,2023-09-22,00:33:24
4357,90,1,33157.92,2021-09-16,19:36:21
4358,143,3,4097.86,2011-03-21,22:00:34
4359,36,44,14568.35,2020-03-13,23:32:30
4360,158,7,40497.58,2018-12-16,07:34:45
4361,97,24,37523.88,2022-10-04,21:20:41
4362,127,46,21038.79,2024-06-10,01:54:17
4363,86,10,24748.21,2012-11-11,14:02:55
4364,146,34,38036.37,2014-04-30,15:43:15
4365,151,25,28070.49,2017-01-31,17:17:14
4366,166,4,44867.87,2016-08-04,18:07:07
4367,46,21,39304.13,2022-12-08,09:38:57
4368,168,12,41950.55,2023-12-22,19:49:39
4369,186,9,12383.76,2022-03-19,15:40:15
4370,19,47,47819.29,2018-04-05,08:41:55
4371,55,4,40838.54,2021-12-11,21:25:03
4372,19,19,22256.09,2016-08-13,01:42:11
4373,146,35,33655.24,2021-06-14,03:37:51
4374,102,36,35455.05,2023-12-15,08:05:15
4375,86,15,48556.73,2006-08-24,19:09:42
4376,148,42,37806.65,2022-10-14,05:37:51
4377,143,24,3423.0,2023-09-03,06:16:58
4378,127,20,21416.11,2024-05-29,01:50:56
4379,137,20,45230.65,2015-08-17,22:10:08
4380,168,18,14061.59,2023-05-25,11:24:25
4381,8,7,5903.81,2024-06-14,11:56:16
4382,134,36,40015.28,2022-03-22,22:25:10
4383,67,12,42897.05,2013-05-31,20:24:31
4384,128,41,32320.25,2022-02-01,13:32:19
4385,67,33,31121.33,2020-01-15,21:49:52
4386,85,44,2354.25,2022-05-12,10:36:00
4387,196,26,14292.06,2017-11-12,02:22:25
4388,9,36,6959.91,2023-11-12,06:53:08
4389,189,16,4106.93,2022-08-29,07:16:26
4390,3,50,43859.75,2023-11-12,00:08:11
4391,197,20,8390.91,2023-09-23,06:41:13
4392,159,35,4228.74,2021-09-16,03:31:32
4393,136,46,34684.47,2017-12-07,04:50:33
4394,159,49,19293.05,2015-07-23,11:47:24
4395,124,2,28671.87,2022-12-05,16:50:00
4396,155,30,15585.88,2008-03-25,06:30:56
4397,185,2,22593.02,2023-07-30,03:39:52
4398,198,6,28814.63,2021-12-07,13:22:46
4399,16,39,9109.11,2018-05-07,14:46:37
4400,30,12,15319.36,2024-08-21,01:13:21
4401,131,34,27227.06,2007-04-28,00:54:02
4402,122,37,46889.64,2022-10-03,21:59:00
4403,40,11,11292.47,2021-03-31,23:43:21
4404,184,42,37528.45,2022-05-09,13:32:46
4405,197,41,5505.84,2019-08-28,16:01:44
4406,146,25,48331.85,2014-09-26,14:05:38
4407,151,34,42605.23,2011-03-04,15:59:16
4408,58,7,964.62,2020-07-08,23:00:52
4409,66,11,35063.2,2010-02-25,22:19:10
4410,153,42,41083.63,2023-05-31,14:59:12
4411,18,28,16353.01,2023-04-19,19:41:11
4412,56,42,10217.68,2024-06-28,17:56:21
4413,78,34,19079.12,2023-07-18,05:54:46
